,AGR,ALE,ATO,AVA,AWK,CNP,CWEN,DTE,DUK,EIX,ES,ETR,EVRG,EXC,HE,IDA,LNT,MDU,MGEE,MSEX,NEE,NEP,NEW,NFG,NI,NJR,NOVA,NWN,OGE,OGS,ORA,OTTR,PCG,PEG,PNM,POR,PPL,SJI,SJW,SO,SR,SWX,UGI,UTL,VST,WEC,WTRG,XEL,YORW
,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-04 00:00:00-04:00,49.02,59.95,104.8,36.97,147.5,19.485,24.95,115.64,84.7,54.72,90.26,103.17,55.41,38.74,35.65,91.96,53.8,21.3,65.28,65.55,285.13,62.82,11.39,42.07,24.12,31.3,26.53,53.56,32.97,74.64,59.36,38.78,9.03,55.65,42.34,42.39,26.85,23.4,63.23,54.4401,62.02,69.51,33.74,41.58,18.75,95.15,45.1,70.0,44.98
2020-08-05 00:00:00-04:00,48.33,57.84,103.69,36.67,147.43,19.015,25.77,115.5,83.51,53.6,88.19,100.36,53.54,37.73,34.95,90.9,52.89,22.63,64.02,65.73,283.69,62.5,11.42,42.17,24.36,31.16,27.5,53.25,32.27,74.18,59.71,39.7,8.8818,54.58,42.16,41.63,26.61,23.11,63.95,53.39,61.0,69.01,33.55,40.73,18.25,93.31,44.75,69.8,45.17
2020-08-06 00:00:00-04:00,48.37,58.28,104.71,36.9,147.0,20.27,25.8,116.95,84.22,53.88,88.07,102.31,54.75,37.9,35.1,91.11,53.34,23.07,65.51,66.09,282.92,62.55,11.22,42.7,24.34,31.83,27.71,53.65,32.94,74.92,58.5,40.21,9.11,54.61,42.84,42.04,26.49,23.3,64.78,53.9,60.61,70.44,33.82,40.65,18.83,92.97,45.52,70.095,46.02
2020-08-07 00:00:00-04:00,49.26,60.46,105.7,38.32,149.82,20.42,26.89,118.86,86.6,54.61,89.05,104.71,55.16,38.93,36.24,92.63,54.72,23.37,67.79,69.55,287.78,63.17,11.28,44.2,24.75,32.38,27.74,54.98,33.295,76.96,59.47,41.58,9.11,55.64,44.33,43.17,27.13,23.8,70.05,54.69,62.04,72.9,34.78,42.91,18.9,94.33,47.28,72.34,48.07
2020-08-10 00:00:00-04:00,49.11,59.85,106.01,38.1,149.16,20.99,26.73,120.23,84.76,54.23,88.56,105.72,54.05,38.305,36.12,93.37,55.38,23.82,68.06,69.41,283.87,63.56,11.46,44.76,24.83,32.97,28.58,54.36,33.79,76.96,60.88,41.45,9.125,55.36,44.93,42.92,28.66,23.94,70.99,55.075,62.28,73.08,35.26,42.63,19.2,93.75,47.81,72.46,47.79
2020-08-11 00:00:00-04:00,49.33,58.65,103.53,37.75,142.42,20.61,26.5,117.39,83.675,53.55,86.09,102.11,53.39,37.92,35.53,89.62,53.69,23.51,67.19,67.85,277.93,61.79,11.36,43.85,24.29,32.5,26.86,54.04,32.82,76.77,60.52,41.17,9.09,54.49,43.9,42.57,28.43,23.7,66.37,54.2,62.51,72.63,34.97,41.68,18.88,90.93,45.7,70.52,47.1
2020-08-12 00:00:00-04:00,49.58,58.83,104.91,37.79,145.84,20.4,26.62,118.71,84.35,54.51,87.91,101.64,53.04,38.7,35.99,90.07,53.92,23.41,67.46,68.05,284.64,62.76,11.31,45.1,24.755,33.47,26.99,54.93,33.38,77.47,64.07,41.64,9.27,55.54,44.43,42.99,28.855,24.37,68.44,54.87,62.24,74.1,35.56,41.96,19.34,92.27,46.02,71.48,48.19
2020-08-13 00:00:00-04:00,50.02,57.42,104.63,37.37,146.51,20.75,26.48,118.18,82.74,53.61,87.96,101.72,52.67,37.95,35.63,88.93,53.98,23.27,67.0,68.03,284.45,62.65,10.89,44.49,24.35,32.85,28.18,53.57,33.04,75.66,63.03,40.34,9.615,55.46,44.8,42.11,29.13,24.23,68.59,55.01,61.18,72.11,34.79,40.89,19.11,91.44,45.32,71.27,47.35
2020-08-14 00:00:00-04:00,49.62,56.91,104.43,37.25,145.33,20.55,26.24,117.71,82.15,52.69,87.14,100.92,53.59,37.93,35.67,87.98,53.77,23.02,66.84,67.43,280.47,62.34,10.93,45.32,24.13,32.79,24.29,53.52,32.62,75.48,62.88,40.03,9.41,55.18,44.79,42.41,29.05,24.19,69.01,53.56,60.76,70.49,34.57,40.47,19.05,91.21,45.36,70.7,47.05
2020-08-17 00:00:00-04:00,49.25,56.22,104.19,36.71,146.64,20.66,26.1,117.05,82.61,51.77,87.45,100.6,53.22,37.35,35.33,86.89,53.9,22.64,66.48,67.06,283.26,62.49,10.82,44.69,23.96,32.45,24.41,53.23,32.46,75.17,60.09,40.05,9.17,54.72,44.98,42.19,28.8,24.15,67.47,53.59,60.54,69.39,34.78,40.61,19.35,92.12,44.8,70.18,47.0
2020-08-18 00:00:00-04:00,49.22,55.58,102.99,36.37,146.04,20.24,26.09,116.53,81.67,51.49,86.93,100.11,52.55,37.07,35.2,87.17,53.65,22.73,66.07,66.56,283.2,62.76,10.89,44.57,23.58,32.04,24.3,52.86,32.46,74.73,60.55,39.8,9.36,54.53,44.02,41.99,28.34,23.72,66.19,53.05,59.59,68.09,34.62,40.11,20.14,91.92,44.7,69.99,46.29
2020-08-19 00:00:00-04:00,49.25,55.26,102.65,35.98,143.92,20.26,25.97,117.02,81.66,52.25,86.22,98.99,51.5389,37.025,35.42,88.83,53.82,22.71,66.12,65.35,282.21,62.23,9.4,45.69,23.44,32.19,24.16,53.17,32.08,74.34,61.59,39.43,9.24,54.34,43.83,41.93,28.34,23.82,64.82,53.19,60.04,67.72,34.44,40.19,19.72,91.72,43.97,69.59,45.92
2020-08-20 00:00:00-04:00,49.08,54.63,101.73,35.72,144.22,19.82,25.74,115.46,81.04,51.24,85.7,97.71,50.8,36.31,34.58,88.8,53.62,22.44,65.48,65.37,282.06,62.04,9.46,44.87,22.97,31.45,23.35,52.81,32.19,75.01,60.51,39.21,8.93,53.85,43.41,41.2,28.01,23.45,64.6,52.25,59.28,65.79,33.74,39.4,19.4,91.29,43.62,69.02,46.01
2020-08-21 00:00:00-04:00,49.48,54.29,100.84,35.67,143.65,19.78,25.75,115.83,80.98,51.25,86.53,98.14,50.41,36.52,34.38,88.15,54.08,22.42,65.445,64.61,282.49,62.04,9.92,44.39,22.73,31.21,23.77,52.34,31.98,75.15,60.71,39.32,9.075,53.26,43.85,41.4,28.03,23.38,63.82,52.38,58.67,65.2,33.66,39.2,19.09,92.01,43.2,69.62,45.67
2020-08-24 00:00:00-04:00,49.91,55.02,101.92,36.31,143.89,20.22,25.74,117.96,81.47,52.37,85.88,98.64,50.76,37.69,35.05,89.97,54.64,23.47,66.18,64.94,282.72,61.85,9.77,45.42,23.03,31.75,23.54,53.04,32.52,75.28,62.19,39.74,9.13,53.91,44.85,41.97,28.375,23.43,64.21,52.86,59.55,65.77,34.29,39.28,19.3,92.25,43.59,70.4,45.82
2020-08-25 00:00:00-04:00,49.46,54.71,100.45,37.07,143.53,20.01,25.58,117.01,80.86,52.0,84.94,97.82,51.21,37.13,34.87,89.47,54.26,23.68,65.91,64.44,281.31,61.26,9.58,45.29,22.75,30.99,25.03,52.575,32.16,74.69,61.88,39.35,9.1,53.59,44.14,38.45,27.91,22.68,63.86,52.42,58.98,64.37,33.79,39.67,19.14,92.29,43.31,68.97,45.87
2020-08-26 00:00:00-04:00,48.74,53.025,99.31,36.66,140.92,19.64,25.32,115.77,79.55,51.1,84.01,96.25,50.5,37.275,34.15,88.47,54.04,22.94,65.31,64.005,279.01,60.49,8.93,44.63,22.2,30.01,24.21,51.0,31.26,73.63,61.58,38.62,8.87,52.44,43.18,37.15,27.67,22.11,62.92,51.72,57.36,62.03,33.33,40.83,18.77,92.04,42.62,68.13,45.07
2020-08-27 00:00:00-04:00,48.8,53.79,98.94,36.75,141.39,19.75,26.02,117.02,79.57,51.79,84.29,97.29,52.94,36.9,34.41,88.84,54.01,23.5,65.8,65.48,278.74,60.72,8.77,45.07,22.18,29.96,24.75,51.16,31.55,73.93,61.8,39.08,9.17,52.28,43.47,38.19,27.645,21.75,63.45,52.195,57.5,61.82,33.8,41.37,19.11,92.35,42.4,68.63,45.35
2020-08-28 00:00:00-04:00,48.58,54.05,99.61,37.06,140.88,19.96,25.61,117.87,79.69,52.14,84.77,98.96,52.98,37.05,34.42,88.58,54.31,23.7,65.63,64.62,279.55,60.4,9.39,45.82,22.355,30.39,24.52,51.67,31.8,74.39,61.63,39.09,9.13,52.15,43.73,38.32,27.72,22.31,63.39,52.41,58.18,62.39,34.41,41.8,19.3,93.61,42.62,68.65,44.87
2020-08-31 00:00:00-04:00,48.04,53.98,99.78,36.86,141.3,20.06,25.48,118.76,80.29,52.47,85.65,99.14,53.21,36.89,34.59,89.92,54.15,23.6,65.065,64.13,279.04,60.32,8.89,45.65,22.15,30.15,23.73,51.11,31.86,74.12,60.87,38.84,9.27,52.2,43.65,38.14,27.62,22.16,62.54,52.17,58.21,62.84,34.535,42.2,19.22,94.03,42.5,69.47,45.57
2020-09-01 00:00:00-04:00,47.54,53.3,97.38,36.52,140.17,20.0,24.98,117.8,79.19,51.81,83.66,97.7,52.65,36.33,33.99,88.34,53.48,23.75,63.97,63.99,277.14,59.76,9.4,44.31,21.39,29.81,23.7,49.86,31.4,72.58,59.45,38.0,9.13,51.01,43.12,37.19,27.42,21.91,61.51,51.81,57.1,61.59,34.24,40.94,18.76,93.59,41.91,68.55,44.75
2020-09-02 00:00:00-04:00,48.41,54.42,98.42,37.01,144.15,20.45,25.2,120.46,81.46,52.57,86.46,100.47,53.27,38.02,34.35,90.21,54.65,24.31,65.48,65.505,288.11,58.65,9.41,44.91,22.27,30.15,23.79,50.52,32.33,74.38,58.96,38.77,9.27,52.91,43.95,37.68,28.475,22.11,63.24,53.2,57.6,62.71,35.06,41.96,19.29,97.41,42.23,71.54,45.79
2020-09-03 00:00:00-04:00,48.4,54.13,98.14,37.11,142.47,20.15,24.36,119.12,81.14,52.97,86.05,98.0,52.43,37.29,34.22,89.08,53.98,24.19,64.63,64.35,280.62,57.71,9.84,44.91,22.42,30.17,22.36,51.1,31.81,74.14,58.63,38.46,9.17,52.03,43.38,38.3,28.28,22.21,62.8,52.58,57.69,64.15,34.4,41.94,18.75,96.36,41.99,70.66,45.44
2020-09-04 00:00:00-04:00,48.67,53.77,97.2,37.08,143.21,19.87,23.9,118.81,80.96,52.26,86.06,97.9,51.87,37.08,34.34,88.01,53.29,24.24,64.42,63.92,277.32,56.04,9.89,44.2,22.27,29.8,21.48,50.03,31.54,73.17,59.77,38.16,9.19,52.52,43.03,38.42,28.29,22.1,62.48,52.29,57.46,63.72,34.16,41.53,18.23,96.46,41.58,70.02,44.57
2020-09-08 00:00:00-04:00,48.45,53.11,96.13,36.31,140.79,19.38,23.33,118.16,80.73,51.39,85.25,97.97,52.12,36.45,33.76,86.08,52.66,23.64,62.96,62.35,277.9,55.26,10.2,43.0,21.96,29.36,22.1,47.88,30.85,70.73,61.74,37.87,9.23,52.0,41.77,38.08,28.23,21.59,60.68,52.84,55.98,63.17,33.35,40.69,17.85,95.61,40.0,69.11,43.81
2020-09-09 00:00:00-04:00,49.04,52.1,96.65,36.18,143.21,19.52,23.56,119.71,82.59,51.55,85.78,98.39,52.7,36.66,33.75,85.93,53.77,23.69,63.59,64.16,282.19,56.7,10.0,43.27,22.12,29.07,23.6,48.02,31.07,71.27,61.24,37.87,9.11,53.44,42.15,38.13,27.74,21.12,61.07,52.85,55.53,63.43,33.54,40.51,18.42,97.76,39.94,70.59,44.75
2020-09-10 00:00:00-04:00,48.12,50.36,94.29,35.5,140.78,19.45,23.05,117.87,82.01,50.5,83.35,95.86,52.08,35.84,33.3,83.95,52.09,23.29,62.94,63.14,276.9,57.17,9.13,42.67,21.88,28.675,23.46,46.94,30.39,69.64,59.54,37.08,8.99,52.29,40.88,34.36,27.28,20.37,60.22,51.55,54.12,62.9,32.88,39.81,18.09,95.96,39.24,69.14,43.49
2020-09-11 00:00:00-04:00,47.93,50.76,93.24,34.41,141.1,19.45,23.14,118.44,83.04,50.63,82.13,95.48,51.94,35.84,32.96,82.91,51.87,23.24,63.03,61.8,278.02,57.89,9.36,42.49,22.05,28.28,23.23,46.22,30.16,69.32,58.59,36.73,9.05,52.4,40.83,34.045,27.53,20.13,59.67,51.76,53.57,62.43,32.89,39.3,18.51,95.92,39.34,68.849,43.18
2020-09-14 00:00:00-04:00,48.75,51.61,93.32,34.25,142.92,19.54,24.47,120.36,84.38,51.62,82.9,96.72,52.8,36.26,33.16,83.49,52.31,23.63,64.01,63.67,281.83,58.21,9.02,42.85,22.39,28.42,24.97,46.38,30.23,69.97,58.6,37.11,9.64,52.48,40.69,34.24,27.91,20.22,60.29,52.87,53.71,62.86,32.63,38.82,18.87,97.14,39.83,69.54,43.51
2020-09-15 00:00:00-04:00,49.91,51.56,92.36,34.59,143.54,19.01,24.75,118.51,84.45,51.52,83.97,96.54,52.37,36.16,33.11,82.19,52.76,23.79,64.57,64.615,295.57,59.33,8.86,42.1,22.11,28.02,26.42,45.4,29.48,69.3,55.17,36.77,9.775,51.66,40.99,33.67,27.71,20.05,60.09,53.01,52.81,62.35,32.835,38.69,18.42,99.18,39.4,70.41,43.39
2020-09-16 00:00:00-04:00,50.08,52.55,93.93,35.29,142.8,19.74,25.7,119.04,84.84,52.54,83.35,96.85,52.64,36.26,33.36,82.99,53.07,24.34,63.59,63.81,280.4,58.73,9.25,42.55,22.27,28.27,26.22,45.99,29.74,69.84,56.99,37.07,9.82,53.01,40.86,34.68,28.02,20.35,60.77,53.3,53.28,62.14,33.17,40.05,18.6,98.77,39.6,70.96,43.09
2020-09-17 00:00:00-04:00,49.45,53.22,93.42,34.61,141.01,19.28,25.65,116.85,84.6,52.59,81.97,97.64,52.2,35.92,33.28,83.51,52.18,23.605,62.47,62.68,279.53,57.58,9.27,42.27,22.42,27.87,24.65,45.65,29.38,68.95,55.43,36.9,9.78,52.23,40.1,35.35,27.48,19.95,61.12,53.53,53.26,61.75,33.14,39.22,18.28,96.1,39.78,68.445,42.72
2020-09-18 00:00:00-04:00,49.25,53.41,92.0,34.67,138.28,18.93,25.79,112.01,82.92,51.42,78.83,95.42,50.93,35.06,32.7,82.02,50.97,22.84,61.11,62.42,276.92,57.65,9.54,42.01,21.99,27.23,25.17,44.98,28.86,67.61,55.4,36.36,9.725,51.33,40.05,35.02,26.8,18.98,59.89,52.82,52.22,62.0,32.48,38.92,18.11,94.87,39.2,66.9,44.05
2020-09-21 00:00:00-04:00,48.11,51.74,92.26,34.33,139.71,18.9,24.65,111.33,82.57,49.7,78.03,94.81,50.01,34.75,32.41,80.38,49.83,22.42,61.05,62.02,276.12,57.5,9.4173,41.02,22.2,27.15,25.87,45.08,28.69,66.8,54.85,36.28,9.63,51.17,39.91,34.24,26.25,19.0,60.67,53.03,51.65,62.32,31.84,38.76,17.89,94.86,39.33,66.64,42.29
2020-09-22 00:00:00-04:00,49.46,52.3,93.73,34.6,140.18,18.91,24.86,112.04,82.69,50.42,78.98,97.28,50.47,35.21,32.96,81.26,50.0,22.6,61.71,61.62,278.1,57.43,9.75,41.09,22.08,27.08,26.08,45.42,28.96,68.23,56.42,36.76,9.85,52.46,40.67,35.18,26.26,19.15,60.67,53.12,52.3,62.26,32.46,38.13,17.83,95.4,39.4,66.85,41.81
2020-09-23 00:00:00-04:00,48.94,50.93,92.92,33.37,138.11,18.86,24.37,111.91,81.27,49.28,78.29,95.2,49.12,34.48,32.61,79.57,49.83,21.83,60.48,59.63,273.37,56.27,9.85,40.62,21.61,26.28,25.89,43.41,29.06,66.55,55.6,35.66,9.6,51.92,39.44,34.96,25.9,18.48,58.54,52.52,51.57,60.08,31.82,37.5,17.97,93.05,38.52,66.19,40.64
2020-09-24 00:00:00-04:00,48.88,50.95,93.6,33.41,140.66,18.9,24.27,112.99,81.66,50.82,79.95,95.79,49.16,34.8,32.7,79.49,49.93,22.12,61.92,60.59,277.54,57.17,9.87,41.18,21.63,26.53,25.45,44.07,29.1,67.14,57.6,36.13,9.8,53.48,40.19,35.04,26.08,18.71,59.81,53.03,51.98,61.68,31.98,38.04,17.98,94.01,39.07,67.07,41.24
2020-09-25 00:00:00-04:00,49.14,51.55,95.26,33.9,144.17,18.98,24.85,114.71,82.48,51.65,82.475,96.96,50.28,35.525,33.165,80.53,51.35,22.18,62.84,61.55,281.76,58.36,9.76,41.74,22.15,26.58,26.53,44.32,29.31,68.53,57.33,36.14,10.0,54.13,40.94,35.48,26.48,18.94,60.84,53.82,52.53,62.52,32.51,37.95,18.01,96.31,39.59,68.5,41.88
2020-09-28 00:00:00-04:00,49.34,52.0,95.0,34.12,144.58,19.03,24.87,114.83,82.87,51.9,82.65,96.68,50.35,35.75,33.18,81.23,51.49,22.44,63.17,62.37,283.92,58.37,9.3,42.13,21.85,26.67,26.78,43.92,29.67,68.47,58.36,36.56,9.44,54.35,41.45,35.6,26.68,19.13,61.28,53.72,52.89,62.44,32.72,38.79,17.98,96.49,39.94,68.87,43.32
2020-09-29 00:00:00-04:00,49.24,51.48,95.1,33.71,143.67,19.01,25.77,114.35,82.4,51.02,83.0,95.78,50.15,35.31,33.04,80.1,51.09,22.21,62.52,62.38,283.08,59.03,8.9,41.13,21.96,26.66,26.92,43.68,29.67,68.44,59.05,36.04,9.39,54.8,41.03,35.18,26.87,19.16,61.08,53.7,52.92,62.08,32.48,38.46,18.52,96.65,39.74,68.65,42.62
2020-09-30 00:00:00-04:00,50.45,51.74,95.57,34.13,144.79,19.34,26.95,115.03,88.52,50.78,83.52,98.51,50.8,35.75,33.23,79.89,51.66,22.51,62.69,62.02,277.09,59.97,8.88,40.57,21.99,27.02,30.4,45.38,29.99,69.0,59.08,36.19,9.39,54.9,41.32,35.49,27.2,19.265,60.89,54.21,53.19,63.09,32.96,38.61,18.855,96.87,40.25,69.0,42.22
2020-10-01 00:00:00-04:00,51.21,52.12,95.44,34.4,148.57,19.39,27.18,113.43,90.04,50.44,85.44,101.31,50.81,35.825,33.23,81.82,52.32,22.42,63.43,63.42,282.92,59.77,8.87,39.95,22.0,26.95,30.1,44.77,30.2,68.93,59.85,36.6,9.82,55.11,41.89,35.99,27.555,19.01,61.6,54.61,52.56,62.84,32.65,39.28,17.89,98.24,40.83,70.38,42.69
2020-10-02 00:00:00-04:00,52.35,53.12,96.01,34.61,148.86,19.93,27.55,114.14,91.55,51.49,87.03,103.66,51.98,35.94,33.89,82.96,53.09,22.78,64.03,63.07,281.105,58.97,9.17,39.98,22.15,27.57,28.56,45.49,31.07,69.73,60.66,37.03,9.895,55.95,42.85,36.62,28.21,19.71,61.57,56.26,53.37,64.03,33.37,39.43,18.0,97.71,41.69,70.48,42.51
2020-10-05 00:00:00-04:00,53.59,53.82,95.18,34.28,151.77,20.19,28.78,114.52,91.72,52.57,89.49,104.83,52.51,36.79,34.28,83.12,53.3,22.96,64.19,63.2375,287.93,59.3,9.61,41.04,21.99,27.36,28.73,45.32,32.04,70.32,62.01,37.63,9.94,56.31,43.86,36.81,28.43,19.69,61.95,57.17,53.54,64.79,33.49,39.9,17.81,98.15,41.76,71.46,43.06
2020-10-06 00:00:00-04:00,53.82,53.9,96.98,34.66,152.41,20.56,29.7,115.4,90.77,53.87,90.7,106.05,52.42,37.15,34.76,86.16,54.4,23.08,64.8,62.74,290.06,62.73,9.17,41.07,22.41,28.07,28.05,46.49,32.38,71.8,64.14,38.29,10.15,55.9,43.63,36.5,28.7,20.41,60.03,57.82,54.07,65.85,34.07,39.73,17.96,98.5,41.11,72.45,42.38
2020-10-07 00:00:00-04:00,54.69,54.14,96.38,34.93,154.45,20.65,29.95,114.49,91.27,54.94,91.38,104.7,52.45,37.84,34.6,86.53,54.08,23.1,65.17,63.35,296.91,65.6,9.07,41.27,22.05,28.47,29.0,46.31,32.04,72.15,68.78,38.7,10.26,57.06,44.03,36.99,28.76,20.25,61.27,57.79,54.86,66.11,34.11,39.65,17.82,98.04,41.01,72.07,43.2
2020-10-08 00:00:00-04:00,55.63,54.51,96.77,35.03,155.89,21.32,30.76,121.85,93.18,56.09,92.43,107.21,53.36,39.32,34.69,87.14,55.17,23.68,66.59,64.33,301.18,68.04,8.77,41.96,22.35,29.14,28.02,46.92,32.74,73.92,70.53,39.52,10.57,58.4,44.64,37.76,29.12,20.61,61.33,58.72,55.8,67.64,35.18,40.44,18.27,99.03,41.7,72.5,43.47
2020-10-09 00:00:00-04:00,55.24,53.84,96.52,35.08,155.75,21.37,30.75,120.29,93.33,56.08,92.19,105.86,52.93,39.2,34.45,87.44,54.75,23.27,66.25,64.28,302.91,67.24,9.06,42.02,22.49,28.85,29.35,46.95,32.03,73.74,72.47,39.01,10.75,57.57,44.51,37.69,28.94,20.33,61.29,58.75,55.77,67.07,34.85,41.05,17.99,99.45,41.65,72.7,43.56
2020-10-12 00:00:00-04:00,55.67,54.88,96.62,35.7,158.25,21.61,29.98,120.89,93.11,56.24,93.05,106.2,53.45,39.98,34.9,88.3,54.7,23.71,67.1,67.09,305.46,66.02,8.98,42.36,23.08,28.86,28.33,46.93,32.1,73.8,74.8,39.35,10.44,57.74,45.65,38.09,28.99,20.42,62.67,58.86,56.24,67.89,34.9,41.11,18.0,99.83,42.26,73.6,45.54
2020-10-13 00:00:00-04:00,55.52,53.45,95.39,34.79,156.08,20.81,29.52,119.03,92.9,56.28,92.65,106.47,52.91,40.98,34.31,87.45,54.08,23.18,66.04,65.58,301.47,65.85,8.9,42.42,23.12,28.73,28.43,47.1,31.17,73.71,74.08,38.77,10.32,57.92,45.52,37.25,28.47,20.17,62.24,58.34,56.31,67.33,34.5,40.44,18.03,99.08,42.11,72.99,45.14
2020-10-14 00:00:00-04:00,55.24,53.12,95.05,34.33,155.73,20.78,29.54,119.365,92.66,56.26,91.82,105.76,53.44,41.03,33.95,87.56,54.06,23.05,66.0,64.58,300.61,65.31,8.9,42.2,23.3,28.59,29.63,46.44,30.92,73.38,72.43,38.5,10.38,58.02,45.9,36.84,28.48,20.13,61.27,58.01,56.51,66.33,34.26,40.28,18.76,99.59,41.59,72.36,44.4
2020-10-15 00:00:00-04:00,55.35,54.13,94.49,34.37,155.86,20.92,29.69,117.94,91.92,56.81,91.01,105.32,54.43,41.42,34.16,87.8,54.55,23.72,66.9,65.74,298.59,65.65,9.08,42.34,23.38,28.61,28.37,46.49,31.45,73.38,71.01,38.98,10.52,58.46,45.96,37.18,28.55,20.0,61.5,58.02,57.2,66.34,34.25,40.44,18.75,99.96,41.46,72.22,44.91
2020-10-16 00:00:00-04:00,55.09,54.04,94.49,34.01,155.72,20.85,29.66,119.32,92.36,58.11,91.42,106.64,54.91,42.11,34.11,87.14,54.89,24.12,67.73,67.01,305.6,65.74,8.96,41.65,23.51,28.95,28.97,46.32,31.56,73.11,72.77,38.84,10.525,59.5,46.22,37.25,28.6,19.81,61.73,58.35,56.95,66.85,34.39,40.28,19.02,101.57,41.85,73.13,45.21
2020-10-19 00:00:00-04:00,53.93,53.2,94.23,33.17,154.52,20.8,29.24,118.16,92.07,58.24,91.13,105.37,54.6,41.865,33.67,86.23,54.72,23.56,66.995,67.14,299.38,64.36,8.43,41.37,23.48,28.36,29.97,45.35,31.54,72.42,73.02,39.06,10.82,59.5,46.13,37.28,27.78,19.59,61.01,58.05,56.85,65.95,33.66,39.61,18.82,100.44,41.56,71.7,45.3
2020-10-20 00:00:00-04:00,54.01,53.12,94.3,32.74,153.14,21.34,30.04,121.33,92.04,59.74,92.28,106.22,55.52,42.41,34.05,86.14,55.14,23.57,66.9,66.3,301.11,64.92,8.32,41.93,23.61,28.38,30.77,45.92,32.2,72.3,72.75,39.49,10.92,59.91,45.73,37.81,28.07,19.87,60.65,58.6,57.71,66.84,34.42,39.49,18.96,100.62,42.1,71.53,45.295
2020-10-21 00:00:00-04:00,50.3,54.29,95.52,33.72,152.24,21.53,29.35,121.43,92.5,59.09,92.08,106.88,55.85,42.14,34.18,88.11,55.65,23.73,67.38,67.42,297.92,63.78,7.69,41.88,23.58,28.9,26.73,47.53,31.63,72.91,70.3,39.64,10.59,59.5,49.91,38.85,27.9,20.03,61.62,58.865,57.58,67.36,34.77,39.63,18.94,101.09,42.6,71.53,45.41
2020-10-22 00:00:00-04:00,49.39,55.52,96.62,34.38,153.61,22.06,29.44,123.1,93.89,59.9,92.87,108.04,56.57,42.23,34.83,90.19,56.45,24.18,68.36,69.05,302.27,64.52,7.81,43.08,24.04,29.4,26.56,47.18,32.49,73.95,71.24,40.5,10.23,60.87,50.16,40.14,28.42,20.53,62.92,60.56,58.25,68.54,35.7,39.5,19.065,101.82,44.0,71.41,45.7
2020-10-23 00:00:00-04:00,50.0,55.95,97.66,34.97,154.11,22.22,29.94,125.12,92.81,60.48,91.97,108.98,56.37,42.205,34.91,91.25,56.69,24.77,68.77,69.7,303.08,65.09,7.73,42.94,24.31,29.54,26.86,46.97,33.19,73.9,72.13,40.85,10.25,60.93,50.03,40.97,28.67,20.49,64.22,60.86,58.68,69.21,35.87,39.91,19.28,102.18,44.51,71.47,46.265
2020-10-26 00:00:00-04:00,50.18,55.85,97.49,35.24,154.0,22.13,29.05,124.45,93.2,58.17,91.73,109.02,55.7,41.7,34.52,91.3,56.83,24.08,68.13,68.74,302.56,64.75,7.63,42.24,24.25,30.6,25.96,47.83,32.94,73.75,71.13,40.55,10.035,60.98,49.75,41.17,28.93,20.55,63.53,60.61,58.23,68.94,35.23,39.65,19.1,102.21,43.9,71.69,45.53
2020-10-27 00:00:00-04:00,50.49,54.79,97.08,34.44,154.63,22.33,28.92,127.17,93.06,57.81,91.89,107.46,56.4,41.14,34.46,90.875,57.16,23.815,67.73,68.9,75.78,64.76,7.22,41.63,24.25,30.51,26.29,47.16,32.49,72.48,70.53,40.33,9.91,61.0,49.95,40.68,28.53,20.24,63.82,60.23,57.59,68.15,34.44,39.85,18.44,102.47,43.46,72.32,45.28
2020-10-28 00:00:00-04:00,49.45,52.4,92.69,33.05,153.09,21.31,28.49,122.16,90.97,56.56,88.95,102.81,55.39,39.5718,32.66,88.51,55.53,23.03,65.0,66.65,74.44,63.63,7.04,39.6,23.18,28.95,26.53,44.41,31.09,69.45,68.65,38.24,9.705,58.66,49.83,39.75,27.31,19.37,61.85,58.37,55.34,64.86,32.96,37.46,17.355,99.81,42.41,70.305,43.79
2020-10-29 00:00:00-04:00,49.85,51.73,92.11,33.35,152.15,21.47,28.82,123.37,92.25,56.1,88.47,101.48,55.34,40.16,32.51,88.17,55.56,23.32,65.16,66.29,74.01,64.08,7.57,39.81,22.96,28.98,25.57,44.73,30.96,68.82,70.26,38.25,9.75,59.64,49.83,39.61,27.58,19.43,61.63,58.19,56.16,64.84,32.37,35.79,17.34,100.4,41.94,70.76,42.99
2020-10-30 00:00:00-04:00,49.36,51.61,91.69,33.22,150.72,21.13,28.19,123.43,92.11,56.07,87.35,101.25,55.21,39.93,33.04,87.74,55.28,23.76,65.02,64.15,73.26,62.8,7.4,39.93,22.97,29.17,24.06,44.44,30.78,69.04,70.88,38.4,9.56,58.15,49.98,39.31,27.51,19.3,60.68,57.49,56.02,65.77,32.34,34.55,17.38,100.55,41.27,70.03,42.17
2020-11-02 00:00:00-05:00,50.22,53.34,95.5,33.94,154.3,21.47,29.3,125.7,93.83,57.56,90.59,105.37,56.31,40.94,33.66,89.81,56.76,24.06,67.51,67.27,75.19,65.56,7.16,40.42,23.445,30.93,26.025,45.35,31.76,71.49,72.07,39.59,9.65,58.5,49.79,39.57,28.12,20.05,62.3,58.99,57.06,67.73,33.26,35.47,17.73,103.13,41.82,71.79,43.74
